"id","title","year","age","imdb","rotten_tomatoes","type"
6398,"Field of Lost Shoes",2015,"13+",null,"50/100",0
6400,"Blood Brother",2018,"18+",null,"50/100",0
6401,"The Last Days of Lehman Brothers",2009,"16+",null,"50/100",0
6402,"33 & Beyond: The Royal Art of Freemasonry",2017,null,null,"50/100",0
6408,"Trouble at Timpetill",2008,null,null,"50/100",0
6409,"Hide and Seek",2000,"18+",null,"50/100",0
6410,"The Little Traitor",2009,"7+",null,"50/100",0
6415,"Britt-Marie Was Here",2019,"7+",null,"50/100",0
6420,"Dragon Eyes",2012,"18+",null,"50/100",0
6449,"The Gospel of Matthew",2014,null,null,"50/100",0
6324,"Double Daddy",2015,"16+",null,"51/100",0
6319,"Night of the Running Man",1995,"18+",null,"51/100",0
6233,"Call Her Ganda",2018,null,null,"52/100",0
6234,"Mujhse Fraaandship Karoge",2011,"7+",null,"52/100",0
6235,"A Most Beautiful Thing",2020,null,null,"52/100",0
6237,"Tashan",2008,"7+",null,"52/100",0
6238,"Atlas Shrugged: Part III",2014,"13+",null,"52/100",0
6239,"Youth in Oregon",2017,null,null,"52/100",0
6230,"Enchantment",1948,null,null,"52/100",0
6240,"The Myth of Fingerprints",1997,"18+",null,"52/100",0
6243,"Little White Lie",2014,null,null,"51/100",0
6245,"Mully",2015,"7+",null,"51/100",0
6246,"The Angry Red Planet",1959,null,null,"51/100",0
6247,"Big Legend",2018,null,null,"51/100",0
6249,"Snow White",1987,"7+",null,"51/100",0
6251,"Johnny Frank Garrett's Last Word",2016,null,null,"51/100",0
6241,"Chris Porter: Ugly and Angry",2014,null,null,"52/100",0
6229,"Hunt to Kill",2010,"18+",null,"52/100",0
6225,"The Iron Mask",1929,null,null,"52/100",0
6224,"Betting On The Bride",2017,"7+",null,"52/100",0
6201,"Free Ride",2013,"18+",null,"52/100",0
6203,"Eh Janam Tumhare Lekhe",2015,null,null,"52/100",0
6206,"True Crime",1996,"18+",null,"52/100",0
6207,"Manikarnika: The Queen of Jhansi",2019,null,null,"52/100",0
6208,"Masterminds",1997,"13+",null,"52/100",0
6210,"The Ultimate Life",2013,"7+",null,"52/100",0
6212,"40 Carats",1973,"7+",null,"52/100",0
6213,"Generation Aami",2018,null,null,"52/100",0
6214,"Motorama",1991,"18+",null,"52/100",0
6216,"The Dark Red",2020,null,null,"52/100",0
6217,"Bhaagamathie",2018,"all",null,"52/100",0
6219,"Falaknuma Das",2019,"18+",null,"52/100",0
6220,"Death Clique",2014,"7+",null,"52/100",0
6221,"Night Comes On",2018,"18+",null,"52/100",0
6222,"The Special",2020,null,null,"52/100",0
6252,"Mikey",1992,"18+",null,"51/100",0
6255,"The Wise Kids",2011,null,null,"51/100",0
6256,"Emma's Chance",2016,"7+",null,"51/100",0
6257,"Meet Wally Sparks",1997,"18+",null,"51/100",0
6291,"Another Mother's Son",2017,null,null,"51/100",0
6292,"Virginia",2010,"18+",null,"51/100",0
6294,"Hansel and Gretel",1988,null,null,"51/100",0
6295,"Gladiators of Rome",2012,"7+",null,"51/100",0
6296,"A Mile in His Shoes",2011,"7+",null,"51/100",0
6298,"100 Women",2002,"18+",null,"51/100",0
6301,"Eddie Griffin: You Can Tell 'Em I Said It",2011,"18+",null,"51/100",0
6303,"Little Red Wagon",2012,"7+",null,"51/100",0
6304,"My Name Was Bette: The Life and Death of an Alcoholic",2011,null,null,"51/100",0
6306,"Yeh Dillagi",1994,"all",null,"51/100",0
6309,"Big Kill",2019,"18+",null,"51/100",0
6310,"Elsewhere",2020,"18+",null,"51/100",0
6311,"Rock the Casbah",2013,"all",null,"51/100",0
6314,"Christmas in Mississippi",2017,"7+",null,"51/100",0
6317,"American Dreamer",2019,"18+",null,"51/100",0
6290,"A Good Man",2014,"18+",null,"51/100",0
6322,"Vendetta",2015,"18+",null,"51/100",0
6289,"Dark Tide",2012,"13+",null,"51/100",0
6285,"A Little Bit Zombie",2012,"18+",null,"51/100",0
6261,"Left Behind: World at War",2005,"13+",null,"51/100",0
6263,"Waiting for Lightning",2012,"13+",null,"51/100",0
6264,"Stealing Cars",2016,"18+",null,"51/100",0
6265,"Dirty Pictures",2010,"13+",null,"51/100",0
6266,"I Hate Kids",2019,"13+",null,"51/100",0
6267,"Extreme Movie",2008,"18+",null,"51/100",0
6270,"Unfinished Sky",2007,null,null,"51/100",0
6272,"Wildflower",2016,"13+",null,"51/100",0
6275,"The Identical",2014,"7+",null,"51/100",0
6277,"10 Minutes Gone",2019,"18+",null,"51/100",0
6280,"I Am Not Madame Bovary",2016,null,null,"51/100",0
6281,"Fiddler: A Miracle of Miracles",2019,"13+",null,"51/100",0
6282,"100 Days to Live",2019,null,null,"51/100",0
6283,"The Gospel of John",2014,null,null,"51/100",0
6284,"Tart",2001,"18+",null,"51/100",0
6288,"Bad Asses on the Bayou",2015,"18+",null,"51/100",0
6707,"Pain Warriors",2019,null,null,"48/100",0
6450,"The Somme",2005,null,null,"50/100",0
6452,"Behind Green Lights",1946,null,null,"50/100",0
6614,"Hum Aapke Dil Mein Rehte Hain",1999,null,null,"48/100",0
6618,"Sweet Karma",2009,"18+",null,"48/100",0
6620,"New Life",2016,"7+",null,"48/100",0
6621,"Alley Cat",1984,"18+",null,"48/100",0
6622,"Exit Speed",2008,"18+",null,"48/100",0
6623,"Street Dogs of South Central",2013,"18+",null,"48/100",0
6613,"Never Too Late",2020,"16+",null,"48/100",0
6625,"David Cross: Oh Come On",2019,"18+",null,"48/100",0
6630,"Playback",2012,"18+",null,"48/100",0
6631,"Prince Among Slaves",2008,"7+",null,"48/100",0
6632,"Ekkadiki Pothavu Chinnavada",2016,null,null,"48/100",0
6634,"Halloween Party",2019,"16+",null,"48/100",0
6636,"Ticker",2001,"18+",null,"48/100",0
6637,"The In Crowd",2000,"13+",null,"48/100",0
6626,"Tapped Out",2014,"18+",null,"48/100",0
6611,"Six Weeks",1982,"7+",null,"49/100",0
6606,"The Perfect Stranger",2005,"all",null,"49/100",0
6605,"Sniper: Special Ops",2016,"18+",null,"49/100",0
6574,"Silent Trigger",1996,"18+",null,"49/100",0
6576,"A Dog Barking at the Moon",2019,null,null,"49/100",0
6581,"The Foreigner",2003,"18+",null,"49/100",0
6583,"The Gospel of Mark",2015,null,null,"49/100",0
6585,"Sinbad: Where U Been?",2010,null,null,"49/100",0
6586,"Dawn Rider",2012,"18+",null,"49/100",0
6588,"All Roads Lead Home",2008,"7+",null,"49/100",0
6589,"Boynton Beach Club",2005,"18+",null,"49/100",0
6590,"Chicago Overcoat",2009,"18+",null,"49/100",0
6591,"Dummy",2008,null,null,"49/100",0
6592,"Don't Let Them In",2020,null,null,"49/100",0
6593,"Slappy and the Stinkers",1998,"7+",null,"49/100",0
6598,"Santa Who?",2000,null,null,"49/100",0
6599,"Life in Color",2015,null,null,"49/100",0
6603,"Love Games",2016,null,null,"49/100",0
6640,"The Color of Time",2012,"18+",null,"48/100",0
6641,"Disco Godfather",1979,"18+",null,"48/100",0
6645,"For the Emperor",2014,null,null,"48/100",0
6647,"Netherbeast Incorporated",2007,"13+",null,"48/100",0
6682,"Con Man",2018,null,null,"48/100",0
6684,"My Normal",2010,null,null,"48/100",0
6685,"Dinosaur Island",2014,"7+",null,"48/100",0
6687,"Past Midnight",1991,"18+",null,"48/100",0
6688,"An American Carol",2008,"13+",null,"48/100",0
6689,"No Clue",2014,null,null,"48/100",0
6690,"Red Woods",2021,null,null,"48/100",0
6691,"Cell 213",2011,"18+",null,"48/100",0
6692,"My Santa",2013,"7+",null,"48/100",0
6694,"Xchange",2001,"18+",null,"48/100",0
6697,"The Haunting of Sharon Tate",2019,"18+",null,"48/100",0
6698,"Lake Effects",2012,null,null,"48/100",0
6700,"The Gospel of Luke",2015,null,null,"48/100",0
6702,"Steep",2007,"7+",null,"48/100",0
6704,"Road Less Traveled",2017,null,null,"48/100",0
6677,"Crime Insiders",2007,"18+",null,"48/100",0
6573,"Milton's Secret",2016,"7+",null,"49/100",0
6676,"My Pal Trigger",1946,null,null,"48/100",0
6673,"Carolina Skeletons",1991,"18+",null,"48/100",0
6651,"Killer Sofa",2019,null,null,"48/100",0
6652,"Aida's Secrets",2016,null,null,"48/100",0
6653,"What the Waters Left Behind",2017,null,null,"48/100",0
6654,"Brad Williams: Daddy Issues",2016,"18+",null,"48/100",0
6655,"Bad Seed",2000,"18+",null,"48/100",0
6656,"Casey's Shadow",1978,"7+",null,"48/100",0
6657,"Redwood Highway",2013,"13+",null,"48/100",0
6660,"Halal Love Story",2020,null,null,"48/100",0
6661,"Srinivasa Kalyanam",2018,null,null,"48/100",0
6663,"Corporate",2017,"13+",null,"48/100",0
6664,"Kickboxer 3: The Art of War",1992,"18+",null,"48/100",0
6667,"Getting to Know You",2020,null,null,"48/100",0
6668,"Richard Pryor: Icon",2014,null,null,"48/100",0
6669,"The Green Promise",1949,null,null,"48/100",0
6671,"730",2015,"18+",null,"48/100",0
6675,"Sri Rama Rajyam",2011,null,null,"48/100",0
6451,"A Year in Burgundy",2013,null,null,"50/100",0
6569,"Chutney Popcorn",2001,"13+",null,"49/100",0
6565,"My Dad's Christmas Date",2020,null,null,"49/100",0
6478,"Abilene Town",1946,null,null,"50/100",0
6479,"Jack and Jill vs. The World",2008,"13+",null,"50/100",0
6484,"Ardab Mutiyaran",2019,null,null,"49/100",0
6488,"A Haunting on Dice Road: The Hell House",2016,null,null,"49/100",0
6489,"""Goodbye, Butterfly""",2021,null,null,"49/100",0
6492,"Teen Lust",2014,"18+",null,"49/100",0
6477,"Crazy for Christmas",2005,"7+",null,"50/100",0
6493,"Antarctica",2020,null,null,"49/100",0
6496,"Tom Papa: Freaked Out",2013,"16+",null,"49/100",0
6498,"Keiko The Untold Story of the Star of Free Willy",2013,null,null,"49/100",0
6499,"The Monkey's Paw",2013,null,null,"49/100",0
6500,"The Creepy Line",2018,null,null,"49/100",0
6502,"Kathleen Madigan: Madigan Again",2013,null,null,"49/100",0
6503,"Embryo",1976,"7+",null,"49/100",0
6494,"Frankenstein",2004,"18+",null,"49/100",0
6476,"Prisoner X",2016,null,null,"50/100",0
6475,"A Girl Like Grace",2015,"13+",null,"50/100",0
6474,"Interrogation",2016,"18+",null,"50/100",0
6453,"Bad Blood: A Cautionary Tale",2010,null,null,"50/100",0
6455,"Maximum Ride",2016,"13+",null,"50/100",0
6456,"Wilder Napalm",1993,"13+",null,"50/100",0
6458,"Ephraim's Rescue",2013,"7+",null,"50/100",0
6460,"Gamera vs. Barugon",1966,null,null,"50/100",0
6461,"Blood Born",2021,null,null,"50/100",0
6462,"Jim Norton: Please Be Offended",2012,"18+",null,"50/100",0
6463,"Fresh Dressed",2015,null,null,"50/100",0
6465,"Shadow Puppets",2007,"13+",null,"50/100",0
6466,"Gamera vs. Gyaos",1967,null,null,"50/100",0
6467,"House Hunting",2013,"18+",null,"50/100",0
6469,"Begum Jaan",2017,"18+",null,"50/100",0
6470,"The Art of War II: Betrayal",2008,"18+",null,"50/100",0
6472,"Allure",2018,null,null,"50/100",0
6473,"Jake Shimabukuro: Life on Four Strings",2012,null,null,"50/100",0
6504,"Incognito",2009,null,null,"49/100",0
6507,"Highlander: The Source",2007,"18+",null,"49/100",0
6508,"The North Star",1943,null,null,"49/100",0
6509,"Sunshine Hotel",2001,null,null,"49/100",0
6547,"Family Band: The Cowsills Story",2011,null,null,"49/100",0
6548,"Division III: Football's Finest",2011,"18+",null,"49/100",0
6549,"Old Gringo",1989,"18+",null,"49/100",0
6550,"Cider with Rosie",2015,null,null,"49/100",0
6553,"Gallowwalkers",2012,"18+",null,"49/100",0
6554,"The Climbers",2019,null,null,"49/100",0
6555,"The Gospel of Eureka",2018,null,null,"49/100",0
6556,"Blue Juice",1995,"18+",null,"49/100",0
6557,"Venky Mama",2019,"13+",null,"49/100",0
6558,"The Green Glove",1952,null,null,"49/100",0
6560,"Lewis Black: Black to the Future",2016,null,null,"49/100",0
6561,"Inmate Zero",2020,"16+",null,"49/100",0
6562,"Gary Gulman: In This Economy?",2012,"7+",null,"49/100",0
6563,"""Love, Kennedy""",2017,"7+",null,"49/100",0
6564,"Kill Dil",2014,"13+",null,"49/100",0
6545,"Red Headed Stranger",1986,"18+",null,"49/100",0
6567,"Making Babies",2019,null,null,"49/100",0
6543,"I'm in Love with a Church Girl",2013,"7+",null,"49/100",0
6541,"Camp Cool Kids",2017,"7+",null,"49/100",0
6510,"Meet My Valentine",2015,"7+",null,"49/100",0
6512,"Christmas Do-Over",2006,"7+",null,"49/100",0
6515,"Act Naturally",2011,null,null,"49/100",0
6518,"Tom Papa: Human Mule",2016,"16+",null,"49/100",0
6519,"What Haunts Us",2017,"18+",null,"49/100",0
6521,"The Ultimate Legacy",2015,"7+",null,"49/100",0
6522,"The Fabulous Allan Carr",2017,null,null,"49/100",0
6525,"The Liberation of L.B. Jones",1970,"18+",null,"49/100",0
6530,"Enai Noki Paayum Thota",2019,null,null,"49/100",0
6531,"Little Annie Rooney",1925,null,null,"49/100",0
6532,"A Year and Change",2015,null,null,"49/100",0
6533,"Enter the Dangerous Mind",2013,null,null,"49/100",0
6535,"Sundown",1941,null,null,"49/100",0
6536,"Double Mommy",2016,"16+",null,"49/100",0
6539,"Daydream Believers: The Monkees Story",2000,"13+",null,"49/100",0
6542,"Gamera vs. Jiger",1970,null,null,"49/100",0
631,"Jab We Met",2007,"13+",null,"68/100",0
626,"Circle",2015,null,null,"68/100",0
604,"Takers",2010,"13+",null,"68/100",0
606,"City of Joy",2016,null,null,"68/100",0
667,"The Outsider",2018,null,null,"67/100",0
678,"World Trade Center",2006,"13+",null,"67/100",0
504,"Forgotten",2017,"18+",null,"70/100",0
529,"Pari",2018,"13+",null,"70/100",0
535,"Underdogs",2013,"7+",null,"70/100",0
502,"The American",2010,"18+",null,"70/100",0
541,"Highway",2014,"13+",null,"70/100",0
583,"Mother's Day",2016,"13+",null,"69/100",0
585,"Creep",2014,"18+",null,"69/100",0
559,"Not Another Teen Movie",2001,"16+",null,"69/100",0
567,"Case 39",2009,"18+",null,"69/100",0
894,"Rock On!!",2008,null,null,"64/100",0
898,"Kicking and Screaming",1995,"18+",null,"64/100",0
903,"The Climb",2017,null,null,"64/100",0
964,"Awake",2021,null,null,"63/100",0
822,"The Stepfather",2009,"13+",null,"65/100",0
824,"The Sweetest Thing",2002,"18+",null,"65/100",0
830,"The Prince & Me",2004,"7+",null,"65/100",0
797,"Beats",2019,"18+",null,"65/100",0
814,"The Long Riders",1980,"18+",null,"65/100",0
156,"Seven Pounds",2008,"13+",null,"80/100",0
159,"Les Misérables",2012,"13+",null,"80/100",0
185,"Underworld",2003,"18+",null,"79/100",0
186,"The Ring",2002,"13+",null,"79/100",0
117,"The Terminal",2004,"13+",null,"82/100",0
401,"Fractured",2019,"18+",null,"73/100",0
408,"She's Out of My League",2010,"18+",null,"72/100",0
411,"The Manchurian Candidate",2004,"18+",null,"72/100",0
381,"Twilight",2008,"13+",null,"73/100",0
360,"Election",1999,"18+",null,"73/100",0
413,"Hot Rod",2007,"13+",null,"72/100",0
448,"A Christmas Prince",2017,"7+",null,"72/100",0
457,"Surf's Up",2007,"7+",null,"71/100",0
469,"Stree",2018,null,null,"71/100",0
328,"Zack and Miri Make a Porno",2008,"18+",null,"74/100",0
335,"No Strings Attached",2011,"18+",null,"74/100",0
327,"Home",2015,"7+",null,"74/100",0
311,"Green Zone",2010,"18+",null,"75/100",0
1638,"Mike Birbiglia: What I Should Have Said Was Nothing",2008,null,null,"55/100",0
1709,"Jeff Dunham: Minding the Monsters",2012,"13+",null,"55/100",0
1712,"I See You",2017,"7+",null,"55/100",0
1498,"Snow Day",2000,"7+",null,"57/100",0
1510,"Accident",2009,"18+",null,"57/100",0
1519,"Raising the Bar",2017,"7+",null,"57/100",0
1466,"The Girl King",2015,null,null,"57/100",0
1482,"Bliss",1997,"18+",null,"57/100",0
1528,"Jeff Dunham's Very Special Christmas Special",2008,"13+",null,"56/100",0
1853,"Sahara",2017,"7+",null,"53/100",0
1854,"Taramani",2017,null,null,"53/100",0
1753,"Line Walker",2016,null,null,"54/100",0
1817,"Jeff Dunham: Unhinged in Hollywood",2015,"7+",null,"54/100",0
1831,"A Second Chance",2015,null,null,"54/100",0
1792,"Jeff Dunham: All Over the Map",2014,"13+",null,"54/100",0
1798,"Martial Arts of Shaolin",1986,"13+",null,"54/100",0
1116,"Monster",2021,"18+",null,"61/100",0
1066,"Jeff Dunham: Arguing with Myself",2006,"13+",null,"61/100",0
1081,"The Debt Collector",2018,null,null,"61/100",0
1380,"The Saint",2017,"13+",null,"58/100",0
1381,"Atlas Shrugged: Part II",2012,"13+",null,"58/100",0
1338,"I Am Kalam",2010,"all",null,"58/100",0
1344,"Cloudburst",2011,null,null,"58/100",0
1430,"Jeff Dunham: Controlled Chaos",2011,null,null,"57/100",0
1415,"One Day",2016,null,null,"58/100",0
1331,"Zapped",2014,"all",null,"59/100",0
1328,"Raising Victor Vargas",2002,"18+",null,"59/100",0
1241,"Benji",2018,"7+",null,"59/100",0
1253,"U Turn",2016,"18+",null,"59/100",0
1278,"Tom Segura: Completely Normal",2014,null,null,"59/100",0
1181,"City of Ghosts",2021,"7+","8.0/10","49/100",1
1203,"Pocoyo",2005,"all","7.4/10","48/100",1
1197,"Hot Date",2017,"16+","7.1/10","48/100",1
1194,"Signs",2018,"18+","6.2/10","48/100",1
1189,"Molang",2015,"all","8.6/10","49/100",1
1121,"Transformers: Rescue Bots",2012,"7+","6.5/10","50/100",1
1156,"Booba",2014,"all","7.0/10","49/100",1
1132,"Supermarket Sweep",1990,"all","7.5/10","50/100",1
1300,"Detention",2020,null,"6.3/10","46/100",1
1323,"Afflicted",2018,"18+","5.0/10","46/100",1
3782,"Hustle",2006,"16+","8.1/10","64/100",1
1216,"Pac-Man and the Ghostly Adventures",2013,"7+","4.9/10","48/100",1
1256,"Pop Team Epic",2018,"18+","6.9/10","47/100",1
1250,"The Cat in the Hat Knows a Lot About That!",2010,"all","6.5/10","47/100",1
949,"A Little Thing Called First Love",2019,"all","8.0/10","53/100",1
973,"The Legend of Bruce Lee",2008,null,"7.0/10","53/100",1
911,"One on One",2001,"16+","7.2/10","54/100",1
1067,"Suits",2018,null,"7.4/10","51/100",1
1001,"Fireman Sam",1989,"all","6.2/10","52/100",1
1034,"Hangar 1: The UFO Files",2015,"7+","7.3/10","52/100",1
1023,"The Duchess",2020,"18+","6.8/10","52/100",1
1642,"Chosen",2018,null,"5.5/10","39/100",1
1584,"Tayo the Little Bus",2010,null,"5.6/10","40/100",1
1575,"A Year In Space",2016,null,"7.4/10","41/100",1
1615,"Pororo the Little Penguin",2003,"all","6.0/10","40/100",1
1614,"Robot Trains",2017,"all","6.2/10","40/100",1
1811,"Miniforce X",2019,null,"4.3/10","34/100",1
1419,"Horrid Henry",2006,"7+","6.4/10","44/100",1
1450,"West Coast Customs",2011,null,"6.0/10","44/100",1
1439,"LEGO City Adventures",2019,"7+","7.0/10","44/100",1
1423,"Some Assembly Required",2014,"all","3.7/10","44/100",1
1391,"Fearless",2016,null,"7.2/10","45/100",1
1388,"Brotherhood",2019,"16+","7.6/10","45/100",1
1526,"Westside",2018,"16+","6.2/10","42/100",1
1545,"Heidi",2015,"all","7.2/10","42/100",1
1456,"Exhibit A",2019,"18+","6.2/10","44/100",1
1501,"Hoff the Record",2015,"16+","7.0/10","43/100",1
1493,"Possessed",2019,null,"6.9/10","43/100",1
284,"The Circle",2020,"18+","7.3/10","70/100",1
315,"Rake",2010,"16+","8.5/10","69/100",1
295,"Forensic Files",1996,"16+","8.8/10","70/100",1
213,"Frequency",2016,"7+","7.5/10","73/100",1
249,"Survivor",2000,"7+","7.2/10","72/100",1
381,"The Baker and the Beauty",2020,"16+","7.4/10","67/100",1
427,"Forged in Fire",2015,"7+","8.4/10","65/100",1
421,"Love Is Blind",2020,"18+","6.1/10","65/100",1
413,"Eden",2021,"7+","6.7/10","65/100",1
405,"The Baby-Sitters Club",2020,"7+","7.4/10","66/100",1
404,"Toradora!",2008,"16+","8.0/10","66/100",1
373,"The Challenge",1998,"16+","7.7/10","67/100",1
358,"Ancient Aliens",2010,"7+","7.2/10","67/100",1
350,"Hyperdrive",2019,"7+","8.1/10","67/100",1
74,"Downton Abbey",2010,"16+","8.7/10","83/100",1
54,"Penny Dreadful",2014,"18+","8.2/10","85/100",1
85,"Star Trek",1966,"7+","8.3/10","82/100",1
12,"Community",2009,"7+","8.5/10","90/100",1
6,"Avatar: The Last Airbender",2005,"7+","9.3/10","93/100",1
41,"Star Trek: The Next Generation",1987,"7+","8.6/10","86/100",1
38,"American Horror Story",2011,"18+","8.0/10","86/100",1
177,"Star Trek: Enterprise",2001,"7+","7.5/10","76/100",1
171,"Glee",2009,"16+","6.7/10","76/100",1
179,"Merlin",2008,"7+","7.9/10","75/100",1
191,"Ragnarok",2020,"18+","7.5/10","74/100",1
105,"Star Trek: Deep Space Nine",1993,"7+","8.0/10","80/100",1
149,"Marco Polo",2014,"18+","8.0/10","77/100",1
147,"Heartland",2007,"7+","8.4/10","77/100",1
137,"Star Trek: Voyager",1995,"7+","7.8/10","78/100",1
136,"Dark Matter",2015,"18+","7.5/10","78/100",1
732,"Sonic X",2003,"16+","6.2/10","57/100",1
673,"The Game",2006,"16+","6.7/10","59/100",1
874,"Intersection",2016,null,"6.6/10","54/100",1
864,"Teen Mom 2",2011,"7+","4.3/10","55/100",1
860,"Medal of Honor",2018,"16+","8.4/10","55/100",1
518,"Big Time Rush",2009,"all","6.4/10","63/100",1
453,"Pawn Stars",2009,"7+","7.2/10","65/100",1
436,"The Universe",2007,"16+","8.7/10","65/100",1
435,"Shaun the Sheep",2007,"all","8.2/10","65/100",1
434,"Halston",2021,"18+","7.5/10","65/100",1
467,"Saint Seiya",1986,"7+","8.5/10","64/100",1
460,"Undercover",2019,"18+","7.8/10","64/100",1
540,"60 Days In",2016,"16+","7.7/10","62/100",1
602,"America's Next Top Model",2003,"7+","5.5/10","61/100",1
647,"Cold Case Files",1999,"18+","8.1/10","60/100",1
560,"Yu-Gi-Oh!",1998,null,"7.9/10","62/100",1
568,"Unsolved Mysteries",1987,"7+","8.2/10","61/100",1
3744,"Dororo",2019,"18+","8.4/10","67/100",1
3743,"Forever",2018,"18+","7.2/10","67/100",1
3741,"Too Old to Die Young",2019,"18+","7.4/10","67/100",1
3738,"The Men Who Built America",2012,"7+","8.6/10","67/100",1
3737,"Grantchester",2014,"16+","7.9/10","67/100",1
3736,"Absentia",2017,"18+","7.3/10","67/100",1
3730,"Informer",2018,"18+","7.8/10","68/100",1
3724,"The Returned",2015,"18+","7.1/10","68/100",1
3721,"Get Shorty",2017,"18+","8.2/10","69/100",1
3745,"Good Girls Revolt",2015,"18+","8.2/10","67/100",1
3717,"Tin Star",2017,"18+","7.3/10","69/100",1
3713,"Mirzapur",2018,"18+","8.4/10","69/100",1
3708,"The Andy Griffith Show",1960,"all","8.3/10","70/100",1
3707,"""Eerie, Indiana""",1991,"7+","8.2/10","70/100",1
3705,"Hunters",2020,"18+","7.2/10","70/100",1
3703,"Truth Seekers",2020,"16+","7.1/10","71/100",1
3696,"Philip K. Dick's Electric Dreams",2017,"18+","7.3/10","71/100",1
3695,"ZeroZeroZero",2020,"18+","8.2/10","71/100",1
3694,"Britannia",2018,"16+","6.8/10","72/100",1
3693,"Loudermilk",2017,"18+","7.8/10","72/100",1
3714,"Sanctuary",2008,"7+","7.3/10","69/100",1
3692,"Transparent",2014,"18+","7.7/10","72/100",1
3746,"Secret Diary of a Call Girl",2007,"18+","7.4/10","67/100",1
3749,"Home Fires",2015,"7+","8.2/10","66/100",1
3794,"Panic",2021,"16+","6.5/10","63/100",1
3793,"Breathe",2018,"18+","8.3/10","63/100",1
3791,"Small Axe",2020,"18+","7.9/10","63/100",1
3790,"The A Word",2016,"18+","7.8/10","63/100",1
3789,"4 Blocks",2017,"7+","8.2/10","64/100",1
3785,"Fresh Meat",2011,"18+","7.8/10","64/100",1
3784,"The Royals",2015,"16+","7.5/10","64/100",1
3780,"Alpha House",2013,"16+","7.6/10","64/100",1
3747,"Mad Dogs",2015,"18+","7.5/10","67/100",1
3779,"Paatal Lok",2020,"18+","7.8/10","64/100",1
3773,"Making the Cut",2020,"16+","6.6/10","64/100",1
3772,"Dance Academy",2010,"16+","8.1/10","64/100",1
3770,"Wildfire",2005,"16+","7.6/10","64/100",1
3769,"Howards End",2017,"7+","7.3/10","64/100",1
3767,"The Carol Burnett Show",1967,"all","8.7/10","65/100",1
3766,"Arthur",1996,"7+","7.3/10","65/100",1
3762,"Silent Witness",1996,"16+","7.8/10","65/100",1
3755,"Mad About You",1992,"16+","6.7/10","66/100",1
3753,"Vanity Fair",2018,"7+","7.3/10","66/100",1
3778,"Bottom",1991,"18+","8.2/10","64/100",1
3691,"Tell Me Your Secrets",2021,"18+","7.4/10","72/100",1
3689,"Red Oaks",2014,"18+","7.9/10","72/100",1
3688,"The Underground Railroad",2021,"18+","7.3/10","72/100",1
3649,"Poldark",2015,"16+","8.3/10","78/100",1
3647,"Undone",2019,"18+","8.2/10","78/100",1
3646,"The Affair",2014,"18+","7.9/10","78/100",1
3644,"River",2015,"7+","8.0/10","79/100",1
3640,"The Thick of It",2005,"18+","8.7/10","79/100",1
3637,"Sneaky Pete",2015,"18+","8.1/10","79/100",1
3636,"The Missing",2014,"18+","8.2/10","80/100",1
3635,"Alias",2001,"16+","7.6/10","80/100",1
3634,"Endeavour",2013,"16+","8.6/10","80/100",1
3650,"Carnival Row",2019,"18+","7.9/10","78/100",1
3633,"Humans",2015,"16+","8.0/10","80/100",1
3629,"Eureka",2006,"16+","7.9/10","81/100",1
3626,"The Grand Tour",2016,"16+","8.7/10","81/100",1
3624,"Monk",2002,"16+","8.0/10","81/100",1
3622,"Counterpart",2017,"18+","8.1/10","82/100",1
3620,"Upload",2020,"18+","8.0/10","82/100",1
3616,"The Family Man",2019,"16+","8.8/10","83/100",1
3615,"Grimm",2011,"16+","7.8/10","83/100",1
3612,"Good Omens",2019,"18+","8.1/10","83/100",1
3609,"Tom Clancy's Jack Ryan",2018,"18+","8.1/10","84/100",1
3630,"Animal Kingdom",2016,"18+","8.2/10","80/100",1
3651,"Wayne",2019,"18+","8.4/10","78/100",1
3652,"Farscape",1999,"16+","8.2/10","78/100",1
3653,"Victoria",2016,"16+","8.2/10","78/100",1
3686,"A Very English Scandal",2018,"16+","7.7/10","72/100",1
3685,"The Wilds",2020,"16+","7.3/10","72/100",1
3684,"The Tunnel",2013,"18+","7.9/10","72/100",1
3683,"Fortitude",2015,"18+","7.4/10","72/100",1
3682,"Tales from the Loop",2020,"18+","7.5/10","72/100",1
3678,"The Tick",2016,"7+","7.4/10","74/100",1
3677,"Mozart in the Jungle",2014,"18+","8.1/10","74/100",1
3676,"Flack",2019,"16+","7.2/10","74/100",1
3675,"Queer as Folk",1999,"18+","8.2/10","74/100",1
3674,"Patrick Melrose",2018,"18+","8.1/10","74/100",1
3672,"Homecoming",2018,"18+","7.5/10","74/100",1
3668,"Clarkson's Farm",2021,"7+","9.2/10","76/100",1
3667,"Modern Love",2019,"18+","8.0/10","76/100",1
3663,"Patriot",2015,"18+","8.3/10","77/100",1
3662,"Escape at Dannemora",2018,"18+","8.0/10","77/100",1
3661,"Two and a Half Men",2003,"16+","7.0/10","77/100",1
3660,"Extras",2005,"18+","8.3/10","77/100",1
3659,"SpongeBob SquarePants",1999,"7+","8.2/10","77/100",1
3656,"Hanna",2019,"18+","7.5/10","77/100",1
3655,"Catastrophe",2015,"18+","8.2/10","77/100",1
3654,"Goliath",2016,"16+","8.1/10","77/100",1
3796,"Utopia",2020,null,"6.7/10","63/100",1
3607,"The Fall",2013,"18+","8.1/10","85/100",1
